chr4	1229601	1232603
chr4	1233367	1233526
chr4	1233587	1233800
chr4	1236856	1238525
chr4	1236856	1237236
chr4	1236856	1245623
chr4	1236856	1254609
chr4	1236856	1259724
chr4	1236856	1249922
chr4	1236856	1265819
chr4	1236856	1238768
chr4	1236856	1248077
chr4	1245457	1249922
chr4	1245457	1252562
chr4	1245457	1259724
chr4	1245457	1254609
chr4	1245457	1250964
chr4	1245588	1245808
chr4	1247204	1252562
chr4	1247204	1254609
chr4	1247204	1265819
chr4	1247204	1259724
chr4	1247204	1250964
chr4	1248828	1259724
chr4	1249106	1254609
chr4	1249106	1250964
chr4	1250812	1254609
chr4	1250812	1259724
chr4	1250812	1252745
chr4	1250812	1269135
chr4	1250829	1254609
chr4	1250829	1259724
chr4	1250829	1269135
chr4	1250829	1265819
chr4	1250829	1266305
chr4	1250829	1252745
chr4	1250829	1264860
chr4	1250829	1260947
chr4	1250829	1250964
chr4	1250829	1252562
chr4	1250829	1252878
chr4	1250829	1259724
chr4	1250829	1254609
chr4	1250835	1252745
chr4	1250835	1254609
chr4	1250835	1269135
chr4	1250835	1259724
chr4	1252030	1252562
chr4	1252030	1254609
chr4	1254498	1259724
chr4	1254498	1265819
chr4	1254498	1269135
chr4	1257733	1259724
chr4	1257733	1265819
chr4	1259569	1269135
chr4	1259569	1266305
chr4	1259569	1265819
chr4	1259569	1259724
chr4	1265679	1269135
chr4	1265679	1266305
chr4	1267164	1267258
chr4	1267914	1269135
chr4	1268342	1269135
chr4	1268383	1269135
