chr2L	19166086	19166358
chr2L	22820171	22820635
chr2L	16690903	16692124
chr2L	9503594	9504813
chr2L	7209350	7209653
chr2L	1690118	1690755
chr2L	22535862	22536614
chr2L	22820171	22820497
chr2L	227373	231034
chr2L	7107142	7107551
chr2L	19166086	19171251
chr2L	20881988	20882464
chr2L	13609792	13610578
chr2L	16174417	16175007
chr2L	22883487	22884857
chr2L	12432810	12432943
chr2L	16527391	16528439
chr2L	17737965	17739713
chr2L	10126002	10127877
chr2L	3097923	3108861
chr2L	16322961	16323517
chr2L	21311754	21312208
chr2L	21273325	21274429
chr2L	21616183	21616573
chr2L	18209770	18211298
chr2L	5274020	5275780
chr2L	21273325	21275806
chr2L	1741661	1742260
chr2L	20431925	20432729
chr2L	14195734	14197867
chr2L	18776150	18810684
chr2L	10226006	10226338
chr2L	8223826	8226606
chr2L	9233989	9235263
chr2L	8105693	8107880
chr2L	20903017	20903559
chr2L	2808981	2810643
chr2L	7234528	7234997
chr2L	12240869	12241780
chr2L	8563740	8564296
chr2L	21384456	21385397
chr2L	1909670	1910149
chr2L	1158080	1158262
chr2L	8283410	8284220
chr2L	3094218	3108861
chr2L	1741661	1743779
chr2L	7040474	7041159
chr2L	12593626	12594670
chr2L	2704927	2712136
chr2L	15737629	15740899
chr2L	10409712	10410409
chr2L	16557880	16559944
chr2L	9905876	9906443
chr2L	2323384	2327552
chr2L	22817715	22820497
chr2L	930066	930423
chr2L	3094218	3098065
chr2L	4987908	4991262
chr2L	21716326	21717672
chr2L	18064635	18065730
chr2L	18062363	18063932
chr2L	10619881	10620635
chr2L	14807476	14807546
chr2L	5077536	5079574
chr2L	19409405	19410643
chr2L	14196928	14197867
chr2L	7721117	7724517
chr2L	9503597	9504813
chr2L	22841847	22843208
chr2L	5850832	5853258
chr2L	4079505	4080022
chr2L	1652776	1653835
chr2L	19600859	19611626
chr2L	21615104	21615676
chr2L	317744	318120
chr2L	19714890	19715953
chr2L	16749057	16750490
chr2L	8664159	8665518
chr2L	4336451	4336957
chr2L	8915355	8916053
chr2L	8928061	8928743
chr2L	9555285	9556398
chr2L	22580739	22581341
chr2L	4990309	4991262
chr2L	1061235	1062213
chr2L	9732917	9733532
chr2L	20334622	20336549
chr2L	22428350	22429110
chr2L	16278864	16279169
chr2L	21680519	21680612
chr2L	22904951	22908822
chr2L	16820113	16820930
chr2L	12153509	12155658
chr2L	16698140	16698348
chr2L	20760526	20760841
chr2L	12271592	12272084
chr2L	18209770	18215846
chr2L	5146994	5148882
chr2L	14610685	14611916
chr2L	8223826	8225415
chr2L	2793176	2798836
chr2L	22820171	22820804
chr2L	3080652	3081268
chr2L	6699766	6701944
chr2L	21727007	21727573
chr2L	12536276	12540900
chr2L	10496630	10498155
chr2L	12351705	12362649
chr2L	6699766	6700619
chr2L	12536276	12537419
chr2L	17657064	17659614
chr2L	14983951	14992506
chr2L	2710500	2712136
chr2L	14060959	14069006
chr2L	8654106	8656506
chr2L	16897489	16904712
chr2L	1670145	1690755
chr2L	4191776	4192968
chr2L	18776150	18776603
chr2L	473224	524059
chr2L	3499322	3504578
chr2L	6203180	6203618
chr2L	10984947	10986128
chr2L	3763650	3766043
chr2L	4504778	4513761
chr2L	12298569	12299394
chr2L	22820171	22820819
chr2L	10126002	10137559
chr2L	18779806	18780331
chr2L	19441160	19442673
chr2L	705872	707867
chr2L	8106841	8107880
chr2L	9227530	9235263
chr2L	21124136	21125439
chr2L	3929308	3930035
chr2L	9869533	9870520
chr2L	21710565	21711410
chr2L	5848343	5853258
chr2L	3352477	3353714
chr2L	2870690	2871688
chr2L	14616685	14616880
chr2L	1678870	1690755
chr2L	12407186	12409623
chr2L	8476253	8477023
chr2L	3067651	3067914
chr2L	20876913	20877677
chr2L	4192634	4195100
chr2L	21301455	21304931
chr2L	9272467	9272607
chr2L	22119986	22200121
chr2L	21710565	21713308
chr2L	14916101	14917484
chr2L	14938912	14941644
chr2L	10409712	10410434
chr2L	1741661	1746029
chr2L	22307204	22312038
chr2L	473224	525436
chr2L	21059342	21060037
chr2L	13307936	13310264
chr2L	4570480	4574342
chr2L	2756373	2756559
chr2L	22611101	22611707
chr2L	7655055	7656463
chr2L	9405833	9406263
chr2L	6668343	6670513
chr2L	16034189	16034713
chr2L	9154660	9156594
chr2L	8228495	8230331
chr2L	4865149	4866130
chr2L	9126882	9135384
chr2L	473224	476331
chr2L	14932515	14939028
chr2L	2323384	2324256
chr2L	21384456	21389079
chr2L	4843541	4844772
chr2L	4212418	4217976
chr2L	230539	231034
chr2L	18540630	18543715
chr2L	17660957	17662279
chr2L	17809239	17810938
chr2L	21297696	21304931
chr2L	17372566	17374748
chr2L	5947019	5947332
chr2L	545817	546443
chr2L	18200624	18215846
chr2L	9055021	9055412
chr2L	16248603	16250158
chr2L	317744	325824
chr2L	22140720	22146996
chr2L	17664088	17665540
chr2L	2907077	2907624
chr2L	16976491	16977050
chr2L	4854399	4874169
chr2L	4570480	4571085
chr2L	7643392	7646010
chr2L	19925384	19926512
chr2L	21275380	21275806
chr2L	1652776	1690755
